OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,q.value,Kingdom,Phylum,Class,Order,Family,Genus,Species
Otu00156,4.4e-05,0,3e-05,0.002663,3.8e-05,0.001374,0.051948,0.723023379844961,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00537,0.000219,0,9.7e-05,6.2e-05,0,3.4e-05,0.052048,0.723023379844961,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00325,0.000175,0,0.000132,0.000395,0,0.000155,0.054274,0.726185438848921,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00481,8.8e-05,0,6.8e-05,0,0,0,0.056328,0.726185438848921,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00503,8.8e-05,0,5.1e-05,0,0,0,0.056328,0.726185438848921,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00559,8.8e-05,0,8.8e-05,0,0,0,0.056328,0.726185438848921,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(94),Ruminococcaceae_unclassified(94),
Otu00653,8.8e-05,0,6.8e-05,0,0,0,0.056328,0.726185438848921,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00663,8.8e-05,0,8.8e-05,0,0,0,0.056328,0.726185438848921,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridia_unclassified(100),Clostridia_unclassified(100),Clostridia_unclassified(100),
Otu00673,8.8e-05,0,6e-05,0,0,0,0.056328,0.726185438848921,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00822,8.8e-05,0,6.8e-05,0,0,0,0.056328,0.726185438848921,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00853,8.8e-05,0,8.8e-05,0,0,0,0.056328,0.726185438848921,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu00862,8.8e-05,0,5.1e-05,0,0,0,0.056328,0.726185438848921,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridia_unclassified(100),Clostridia_unclassified(100),Clostridia_unclassified(100),
Otu00224,0.001205,9e-06,0.000692,0.000125,0,8.6e-05,0.057942,0.734485186206897,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00396,6.6e-05,0,4.8e-05,0.000229,0,0.00013,0.05848,0.734485186206897,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(99),
Otu00426,6.6e-05,0,4.8e-05,0.000229,0,0.00013,0.05848,0.734485186206897,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00484,0.000175,0,8e-05,4.2e-05,0,2.9e-05,0.059431,0.734485186206897,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00492,0.000175,0,0.000107,4.2e-05,0,2.9e-05,0.059431,0.734485186206897,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00583,0.000175,0,9.7e-05,4.2e-05,0,2.9e-05,0.059431,0.734485186206897,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu00013,0.023173,0.000413,0.00466,0.011652,0.000255,0.003569,0.060939,0.741605052631579,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00020,0.002409,2.3e-05,0.001089,0.010757,0.000394,0.004438,0.061938,0.741605052631579,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00460,0,0,0,0.000104,0,0.000104,0.062904,0.741605052631579,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00661,0,0,0,0.000104,0,5.9e-05,0.062904,0.741605052631579,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu00699,0,0,0,0.000104,0,6.7e-05,0.062904,0.741605052631579,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00708,0,0,0,0.000104,0,8.5e-05,0.062904,0.741605052631579,Bacteria(100),Tenericutes(100),Mollicutes(100),Anaeroplasmatales(100),Anaeroplasmataceae(100),Anaeroplasma(100),
Otu00718,0,0,0,0.000104,0,6.7e-05,0.062904,0.741605052631579,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Barnesiella(100),
Otu00326,0.00011,0,5.4e-05,0.000291,0,0.000117,0.065176,0.762381128205128,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Blautia(70),
Otu00337,0.000153,0,9.1e-05,0.000354,0,0.000139,0.065958,0.762381128205128,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu00355,4.4e-05,0,3e-05,0.000187,0,7.7e-05,0.066368,0.762381128205128,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00545,4.4e-05,0,4.4e-05,0.000187,0,0.000102,0.066368,0.762381128205128,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00221,0.000876,3e-06,0.00038,0.000146,0,9.2e-05,0.066933,0.763974114649682,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00254,0.000372,1e-06,0.000218,0.000166,0,8.2e-05,0.070327,0.785603950617284,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00274,0.000241,0,0.000157,8.3e-05,0,4.9e-05,0.070652,0.785603950617284,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Flavonifractor(80),
Otu00367,0.000241,0,0.000157,8.3e-05,0,3.8e-05,0.070652,0.785603950617284,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(100),
Otu00441,0.000241,0,9.7e-05,8.3e-05,0,3.8e-05,0.070652,0.785603950617284,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Oscillibacter(100),
Otu00514,2.2e-05,0,2.2e-05,0.000146,0,8.7e-05,0.07102,0.785603950617284,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(94),Clostridiales_unclassified(94),
Otu00299,0.000307,0,0.000145,0.000125,0,6.8e-05,0.072584,0.797978699386503,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu00162,6.6e-05,0,4.8e-05,0.001061,8e-06,0.000641,0.080919,0.884188097560976,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(100),
Otu00265,0.000504,0,0.000137,0.000208,0,9.8e-05,0.084915,0.913887808383234,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Eubacteriaceae(100),Eubacterium(100),
Otu00457,0.000197,0,6.7e-05,6.2e-05,0,3.4e-05,0.085167,0.913887808383234,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Olsenella(100),
Otu00495,0.000197,0,9.7e-05,6.2e-05,0,6.2e-05,0.085167,0.913887808383234,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00136,0.002125,1.7e-05,0.000938,0.000479,1e-06,0.000174,0.086913,0.922593704142012,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu00399,0.000329,1e-06,0.000187,0.000146,0,0.000125,0.087008,0.922593704142012,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(90),
Otu00002,0.087018,0.006526,0.018533,0.050728,0.004356,0.014758,0.133866,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00005,0.039709,0.005172,0.016499,0.020932,0.000586,0.005414,0.314685,0.923356144181256,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Bifidobacteriales(100),Bifidobacteriaceae(100),Bifidobacterium(100),
Otu00006,0.00046,2e-06,0.000326,0.008469,0.000937,0.006846,0.213786,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(100),
Otu00008,0.036139,0.002563,0.011613,0.017957,0.000543,0.005209,0.178821,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Alloprevotella(100),
Otu00015,0.016383,0.001295,0.008255,0.027611,0.002405,0.010966,0.444555,0.923356144181256,Bacteria(100),Proteobacteria(100),Gammaproteobacteria(100),Pasteurellales(100),Pasteurellaceae(100),Gallibacterium(100),
Otu00016,0.000263,0,8.5e-05,0.000375,1e-06,0.000215,0.36627,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(100),
Otu00017,0.006198,9.3e-05,0.002208,0.023533,0.003157,0.012564,0.140859,0.923356144181256,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Lactobacillaceae(100),Lactobacillus(100),
Otu00018,0.004928,8.9e-05,0.002167,0.011486,0.000552,0.005252,0.290709,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00025,0.011499,4.4e-05,0.001516,0.008261,4.7e-05,0.001534,0.175824,0.923356144181256,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Acidaminococcaceae(100),Phascolarctobacterium(100),
Otu00029,0.008476,0.000284,0.003863,0.012692,0.000409,0.00452,0.472527,0.923356144181256,Bacteria(100),Firmicutes(100),Negativicutes(100),Selenomonadales(100),Veillonellaceae(100),Veillonella(100),
Otu00034,0.009462,0.000151,0.002822,0.005701,4.3e-05,0.00146,0.258741,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Ruminococcus2(100),
Otu00035,0.007644,0.000103,0.002334,0.011819,0.000414,0.004552,0.433566,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Blautia(100),
Otu00037,0,0,0,0.007969,0.001249,0.007904,0.143856,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Alloprevotella(100),
Otu00040,0.00979,3e-04,0.003971,0.003121,4.3e-05,0.001466,0.121878,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Dorea(100),
Otu00041,0.003439,4.2e-05,0.001483,0.008323,0.000373,0.004316,0.352647,0.923356144181256,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Lactobacillaceae(100),Lactobacillus(100),
Otu00043,0.007337,0.000189,0.003156,0.004078,9.3e-05,0.002161,0.390609,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00048,0.00092,2e-06,0.000327,0.000562,1e-06,0.000179,0.360639,0.923356144181256,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Streptococcaceae(100),Streptococcus(100),
Otu00049,0.005169,1.2e-05,0.000802,0.003475,1e-05,0.000711,0.120879,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00051,0.00081,5e-06,0.000502,0.006221,0.000321,0.004009,0.177822,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Peptostreptococcaceae(100),Peptostreptococcus(100),
Otu00052,0.003723,4.1e-05,0.001474,0.006138,0.000102,0.002254,0.361638,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Blautia(100),
Otu00054,0.002322,2.8e-05,0.001214,0.005389,0.000127,0.002522,0.317682,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00057,0.000657,3e-06,0.000393,0.002081,3.6e-05,0.00135,0.382617,0.923356144181256,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Lactobacillaceae(100),Lactobacillus(100),
Otu00060,0.003088,2.1e-05,0.001061,0.004744,6e-05,0.001739,0.481518,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Roseburia(100),
Otu00063,0.003066,8.6e-05,0.002124,0.005701,9.8e-05,0.002212,0.415584,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00067,0.001708,4e-06,0.000447,0.005223,0.000248,0.003518,0.422577,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00076,0.004249,3.1e-05,0.001276,0.002122,9e-06,0.00068,0.154845,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu00077,0.0023,2.3e-05,0.001097,0.00104,1.5e-05,0.000874,0.335664,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Dorea(98),
Otu00078,0.002344,7e-06,0.000621,0.003329,9e-06,0.000676,0.287712,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Dorea(100),
Otu00082,0.00368,2.3e-05,0.001096,0.002684,1.7e-05,0.00091,0.493506,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Peptococcaceae_1(100),Peptococcus(100),
Otu00083,0.003088,1.2e-05,0.000791,0.001998,6e-06,0.00056,0.267732,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Paraprevotella(100),
Otu00087,0.001336,9e-06,0.000696,0.00335,4.8e-05,0.001545,0.272727,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(88),
Otu00091,0.001818,1.1e-05,0.000744,0.002955,2.5e-05,0.001107,0.434565,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00092,0.000329,1e-06,0.000241,0.000853,6e-06,0.000537,0.407592,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiaceae_1(100),Clostridium_sensu_stricto(100),
Otu00098,0.000657,2e-06,0.000337,0.005139,0.000149,0.00273,0.162837,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Blautia(100),
Otu00100,0.002125,8e-06,0.000637,0.001477,5e-06,0.000501,0.435564,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Blautia(100),
Otu00101,0.002344,2.8e-05,0.001216,0.001061,3e-06,0.000367,0.42957,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00102,0.00127,7e-06,0.000597,0.001873,4e-06,0.000433,0.397602,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Fusicatenibacter(100),
Otu00105,0.001971,6e-06,0.000548,0.001394,6e-06,0.000556,0.471528,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(98),
Otu00107,0.003132,4.1e-05,0.001471,0.001082,2e-06,0.000353,0.173826,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Blautia(100),
Otu00108,0.002453,1.8e-05,0.000984,0.001436,4e-06,0.000431,0.357642,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Blautia(100),
Otu00110,0.002453,1.4e-05,0.000867,0.000874,2e-06,0.000308,0.090909,0.923356144181256,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu00113,0.003439,0.000174,0.003027,0.00025,0,8.8e-05,0.222777,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00114,0.001314,4e-06,0.000464,0.00206,1.4e-05,0.000846,0.473526,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00116,0.002059,9e-06,0.000678,0.001436,3e-06,0.000401,0.440559,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(89),
Otu00117,0.002234,1.3e-05,0.000839,0.001124,3e-06,0.000398,0.271728,0.923356144181256,Bacteria(100),Proteobacteria(100),Betaproteobacteria(100),Burkholderiales(100),Sutterellaceae(100),Parasutterella(100),
Otu00118,0.003176,3.4e-05,0.00134,0.001103,4e-06,0.000429,0.174825,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonadaceae_unclassified(100),
Otu00119,0.002081,1.2e-05,0.00079,0.00102,2e-06,0.000341,0.22977,0.923356144181256,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Olsenella(100),
Otu00121,0.00311,5.3e-05,0.001671,0.000479,1e-06,0.000172,0.113886,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00123,0.000482,2e-06,0.000285,0.001998,2.2e-05,0.001047,0.196803,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00126,0.001906,9e-06,0.000674,0.001207,4e-06,0.000463,0.411588,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00127,0.002322,1.4e-05,0.000869,0.000895,6e-06,0.00057,0.155844,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00128,0.000569,4e-06,0.000445,0.001956,2.1e-05,0.00102,0.235764,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcus(100),
Otu00131,0.001358,7e-06,0.000588,0.000666,2e-06,0.000342,0.325674,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00133,0.000263,0,0.000153,0.002434,5.7e-05,0.001687,0.122877,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00135,0.001446,5e-06,0.000492,0.000916,2e-06,0.000352,0.387612,0.923356144181256,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Porphyromonadaceae_unclassified(100),
Otu00138,0.000372,0,0.000138,0.000957,5e-06,0.000476,0.294705,0.923356144181256,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Clostridium_XVIII(100),
Otu00140,0.000372,1e-06,0.000185,0.001769,3e-05,0.00122,0.484515,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Pseudoflavonifractor(100),
Otu00141,0.001577,8e-06,0.00064,0.000832,2e-06,0.000318,0.311688,0.923356144181256,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00142,4.4e-05,0,4.4e-05,0,0,0,0.237341,0.923356144181256,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Streptococcaceae(100),Streptococcus(100),
Otu00144,0.000241,0,0.00015,0.001665,2.6e-05,0.001148,0.281718,0.923356144181256,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
